"","ImageNumber","ObjectNumber","Metadata_FileLocation","Metadata_FolderName","Metadata_Frame","Metadata_Series","Intensity_IntegratedIntensityEdge_rescalecy5channel","Intensity_IntegratedIntensityEdge_rescaledapichannel","Intensity_IntegratedIntensityEdge_rescalegfpchannel","Intensity_IntegratedIntensityEdge_rescalemcherrychannel","Intensity_IntegratedIntensity_rescalecy5channel","Intensity_IntegratedIntensity_rescaledapichannel","Intensity_IntegratedIntensity_rescalegfpchannel","Intensity_IntegratedIntensity_rescalemcherrychannel","Intensity_LowerQuartileIntensity_rescalecy5channel","Intensity_LowerQuartileIntensity_rescaledapichannel","Intensity_LowerQuartileIntensity_rescalegfpchannel","Intensity_LowerQuartileIntensity_rescalemcherrychannel","Intensity_MADIntensity_rescalecy5channel","Intensity_MADIntensity_rescaledapichannel","Intensity_MADIntensity_rescalegfpchannel","Intensity_MADIntensity_rescalemcherrychannel","Intensity_MassDisplacement_rescalecy5channel","Intensity_MassDisplacement_rescaledapichannel","Intensity_MassDisplacement_rescalegfpchannel","Intensity_MassDisplacement_rescalemcherrychannel","Intensity_MaxIntensityEdge_rescalecy5channel","Intensity_MaxIntensityEdge_rescaledapichannel","Intensity_MaxIntensityEdge_rescalegfpchannel","Intensity_MaxIntensityEdge_rescalemcherrychannel","Intensity_MaxIntensity_rescalecy5channel","Intensity_MaxIntensity_rescaledapichannel","Intensity_MaxIntensity_rescalegfpchannel","Intensity_MaxIntensity_rescalemcherrychannel","Intensity_MeanIntensityEdge_rescalecy5channel","Intensity_MeanIntensityEdge_rescaledapichannel","Intensity_MeanIntensityEdge_rescalegfpchannel","Intensity_MeanIntensityEdge_rescalemcherrychannel","Intensity_MeanIntensity_rescalecy5channel","Intensity_MeanIntensity_rescaledapichannel","Intensity_MeanIntensity_rescalegfpchannel","Intensity_MeanIntensity_rescalemcherrychannel","Intensity_MedianIntensity_rescalecy5channel","Intensity_MedianIntensity_rescaledapichannel","Intensity_MedianIntensity_rescalegfpchannel","Intensity_MedianIntensity_rescalemcherrychannel","Intensity_MinIntensityEdge_rescalecy5channel","Intensity_MinIntensityEdge_rescaledapichannel","Intensity_MinIntensityEdge_rescalegfpchannel","Intensity_MinIntensityEdge_rescalemcherrychannel","Intensity_MinIntensity_rescalecy5channel","Intensity_MinIntensity_rescaledapichannel","Intensity_MinIntensity_rescalegfpchannel","Intensity_MinIntensity_rescalemcherrychannel","Intensity_StdIntensityEdge_rescalecy5channel","Intensity_StdIntensityEdge_rescaledapichannel","Intensity_StdIntensityEdge_rescalegfpchannel","Intensity_StdIntensityEdge_rescalemcherrychannel","Intensity_StdIntensity_rescalecy5channel","Intensity_StdIntensity_rescaledapichannel","Intensity_StdIntensity_rescalegfpchannel","Intensity_StdIntensity_rescalemcherrychannel","Intensity_UpperQuartileIntensity_rescalecy5channel","Intensity_UpperQuartileIntensity_rescaledapichannel","Intensity_UpperQuartileIntensity_rescalegfpchannel","Intensity_UpperQuartileIntensity_rescalemcherrychannel","Location_CenterMassIntensity_X_rescalecy5channel","Location_CenterMassIntensity_X_rescaledapichannel","Location_CenterMassIntensity_X_rescalegfpchannel","Location_CenterMassIntensity_X_rescalemcherrychannel","Location_CenterMassIntensity_Y_rescalecy5channel","Location_CenterMassIntensity_Y_rescaledapichannel","Location_CenterMassIntensity_Y_rescalegfpchannel","Location_CenterMassIntensity_Y_rescalemcherrychannel","Location_CenterMassIntensity_Z_rescalecy5channel","Location_CenterMassIntensity_Z_rescaledapichannel","Location_CenterMassIntensity_Z_rescalegfpchannel","Location_CenterMassIntensity_Z_rescalemcherrychannel","Location_Center_X","Location_Center_Y","Location_Center_Z","Location_MaxIntensity_X_rescalecy5channel","Location_MaxIntensity_X_rescaledapichannel","Location_MaxIntensity_X_rescalegfpchannel","Location_MaxIntensity_X_rescalemcherrychannel","Location_MaxIntensity_Y_rescalecy5channel","Location_MaxIntensity_Y_rescaledapichannel","Location_MaxIntensity_Y_rescalegfpchannel","Location_MaxIntensity_Y_rescalemcherrychannel","Location_MaxIntensity_Z_rescalecy5channel","Location_MaxIntensity_Z_rescaledapichannel","Location_MaxIntensity_Z_rescalegfpchannel","Location_MaxIntensity_Z_rescalemcherrychannel","Number_Object_Number"
"1692",95,18,NA,"-Treatment",0,0,60823,161174,88182,23955,582817,4056586,856642,234966,515,2895,760,212,24,842,33,4,0.0389173042386317,0.0691542846160609,0.0859887612521688,0.0560678465901056,633,2131,889,227,669,7299,938,310,538.256637168142,1426.3185840708,780.371681415929,211.991150442478,92.6453703703704,3756.38148148148,793.187037037037,12.5611111111111,539,3860,793,215,449,921,649,205,444,921,649,204,36.0593853262544,274.250652921891,48.2662590681055,4.18064561898355,35.5210054815229,1313.6500276758,48.8508332174147,10.886534609437,564,4638,826,219,530.076890344654,530.161024745051,530.024762969829,530.043057293396,624.609733415463,624.59369167333,624.524615883881,624.597426861759,0,0,0,0,530.094444444444,624.575,0,530,538,530,527,607,616,620,615,0,0,0,0,18
"1693",95,19,NA,"-Treatment",0,0,64024,168336,92261,25251,669729,4043665,961948,267072,515,2276.25,745,211,24,934.5,31,3,0.055212476751954,0.563596829232732,0.103534698189509,0.0845774346260808,646,2134,887,240,663,6290,963,291,542.576271186441,1426.57627118644,781.872881355932,213.991525423729,92.6688154713941,3258.6390008058,775.139403706688,10.2070910556003,538,3099.5,775,214,458,995,673,203,419,995,626,199,35.0538101557439,237.317830466407,42.3361340657126,5.76590763830131,35.7217386662948,1232.40733553104,47.6778141175959,7.50953074790667,564,4212,808,217,738.75377503438,739.182586373641,738.698786212976,738.78608015816,629.046621842566,628.710854009586,628.912213550005,629.048529984424,0,0,0,0,738.708299758259,629.015310233682,0,726,748,751,752,618,626,625,640,0,0,0,0,19
"1694",95,20,NA,"-Treatment",0,0,156487,266106,138218,37894,2820698,7334003,1969836,609658,923,2515.5,763,225,188.5,484.5,34,14,0.954953249659412,1.23251672205796,0.213300741250943,0.130062911008222,1867,2818,1069,284,2877,4888,1069,476,920.511764705882,1565.32941176471,813.047058823529,222.905882352941,697.29939148073,2975.37890466531,799.122109533469,42.3257606490872,1104.5,2953.5,796,237,515,1007,645,205,515,1007,625,205,266.643653772007,387.003614156563,79.8782022658988,13.1709337106254,297.003723519789,762.77057982427,53.0379643011791,34.8722467877229,1304,3499.75,831,256.75,386.899958450001,386.071497533033,386.460463206074,386.461222521479,641.874502339492,643.846578457493,642.811638633876,642.633246836751,0,0,0,0,386.331440162272,642.641784989858,0,390,388,394,396,637,651,660,641,0,0,0,0,20
"1695",95,21,NA,"-Treatment",0,0,106705,209876,105119,33421,1955157,4160588,1540944,501836,773,1709,674,216,119,190,28,7,0.300608267847977,0.553154355850868,0.106847814455137,0.125272237074503,994,1620,801,374,1459,2602,838,486,702.006578947368,1380.76315789474,691.572368421053,219.875,443.32650273224,1894.76047358834,701.704918032787,23.5227686703097,889,1916,702,222,460,1190,583,205,460,1190,555,201,131.570798267387,79.0609139609674,42.4787256309872,22.023705081714,168.209494155945,271.934068345465,42.0199708942668,23.8218748637636,1011,2096,730,232,1180.01806555688,1180.37304483123,1180.07476196409,1180.1671701512,648.195668173963,648.951625059422,648.599039290201,648.421356777911,0,0,0,0,1180.06420765027,648.492714025501,0,1190,1196,1175,1186,647,662,672,636,0,0,0,0,21
"1696",95,22,NA,"-Treatment",0,0,80839,198818,96192,26860,1267697,3692703,1197349,346629,668,2099.5,746,215,132.5,305.5,32,5,0.935884637584635,0.41289777352484,0.0665799566959451,0.0440937991722245,1029,2851,905,251,1538,3584,946,387,646.712,1590.544,769.536,214.88,376.714749837557,2399.61598440546,778.004548408057,20.2300194931774,784.5,2477.5,778,219,484,1121,665,207,478,1121,627,206,114.538364996188,382.434841592656,46.7118047606812,5.58941857441362,200.669849299589,457.635511339511,47.2166213958298,20.5536837001265,952.25,2745.25,810,226.25,347.800471248256,347.880057698208,347.536351556647,347.542704159202,681.992060405602,682.676603550113,682.820797445022,682.846190018723,0,0,0,0,347.524366471735,682.88628979857,0,344,354,332,338,680,676,695,681,0,0,0,0,22
"1697",95,23,NA,"-Treatment",0,0,94974,204077,106520,29916,1754826,4587238,1471750,441827,807,2118,745,218,122,323,31,9,0.606447886358239,0.614279976703331,0.121590745967894,0.253025785951326,1103,1882,905,269,1487,3585,932,605,683.26618705036,1468.17985611511,766.330935251799,215.223021582734,478.541139240506,2419.59071729958,776.239451476793,28.0311181434599,931,2438,777,226,499,1187,665,206,499,1187,640,203,118.896519637306,142.114010963766,41.5898764122787,7.07416331119737,177.013895481792,487.84822594676,45.336652636393,28.1854277146652,1051,2765,807,239,483.454580682073,483.001057210568,483.169466961101,483.44987065073,677.930636427771,677.899803903788,678.363290640394,678.520178712482,0,0,0,0,483.199894514768,678.481012658228,0,487,472,474,493,674,664,663,687,0,0,0,0,23
"1698",95,24,NA,"-Treatment",0,0,110333,231300,121795,35628,2100518,5737223,1691023,524168,798,2035,740,220,143,534,31,11,0.334085235076066,1.30549206236807,0.0774178336351398,0.128068600116102,974,1791,875,338,1935,4966,932,544,689.58125,1445.625,761.21875,222.675,511.265510948905,2617.48585766423,771.452098540146,34.1277372262774,924,2583,771,230,530,1151,645,206,530,1151,616,205,93.9321877656296,115.466269425317,43.8177577979237,20.1564350766697,218.168430748972,758.990203131522,46.6476199036609,30.6472322369405,1092,3100,802,246,645.486399545255,644.528029923683,645.728256209407,645.897609163474,716.215486370505,716.388875594354,716.12866826767,716.023217746982,0,0,0,0,645.803375912409,716.109945255474,0,638,628,637,665,715,709,716,738,0,0,0,0,24
"1699",95,25,NA,"-Treatment",0,0,69916,190637,100623,28810,776701,3565018,1112671,347481,517,2087,745,219,23,377,31,8,0.00623779240719173,0.318941909804982,0.0936716374972311,0.196459908884522,654,1900,884,348,657,3733,904,909,537.815384615385,1466.43846153846,774.023076923077,221.615384615385,93.1258692628651,2479.36300417246,773.762865090403,36.6418636995828,540,2586,773,225,437,1108,670,205,436,1108,618,205,35.3831304036226,138.679708673018,46.8124679947908,22.0570535082875,34.2621024947363,544.597710754448,45.6186811845233,57.4634585455383,562,2879,807,238,418.542829222571,418.648693078105,418.569528638744,418.716059295328,719.725161934902,719.422884988854,719.633791120646,719.803882802225,0,0,0,0,418.537552155772,719.721835883171,0,428,417,415,427,718,708,715,720,0,0,0,0,25
"1700",95,26,NA,"-Treatment",0,0,84516,182239,90061,29126,1411013,3432872,1208062,405876,678.25,1704,653,216,114,224.5,27,8,0.534558740870533,0.410790946104111,0.0600017218644726,0.360986403403566,950,1564,781,279,1367,2922,834,358,630.716417910448,1359.99253731343,672.097014925373,217.358208955224,348.83361534123,1936.36661026509,681.366046249295,23.9204737732657,785,1968.5,680,223,471,1220,570,204,458,1220,534,202,108.905656277616,75.9426822615874,39.2135122544275,10.300994724518,159.707120402069,327.595505768178,39.6722431774118,20.4743492528509,909,2158.75,708,234,1307.64866517885,1307.80234231957,1308.11698985648,1307.82311099942,720.830238984332,721.118206513033,720.915183161129,721.031662379643,0,0,0,0,1308.17202481669,720.939086294416,0,1311,1299,1294,1304,709,720,700,726,0,0,0,0,26
"1701",95,27,NA,"-Treatment",0,0,77720,181539,96804,27578,1178090,3753130,1154311,566382,650,2172,749,222,125,361,31,13,0.845035202576323,0.131553622189984,0.034167543272318,2.06866583975821,961,1815,890,287,1528,4022,917,4473,616.825396825397,1440.78571428571,768.285714285714,218.873015873016,346.861185983827,2529.26954177898,777.837601078167,176.659029649596,764,2621,778,232,459,1235,642,207,459,1235,642,207,99.284909846639,117.813250605102,47.3597942708653,8.63637942859557,185.478548763526,557.265951852309,45.8392528699928,607.130942033315,911,2931,811,256,347.25428617508,346.497895528257,346.58351432153,344.781786850571,724.482502185741,725.100043533445,724.981142863578,726.006130138317,0,0,0,0,346.596361185984,725.012803234501,0,339,344,346,341,726,727,724,727,0,0,0,0,27
"1702",95,28,NA,"-Treatment",0,0,137674,280742,148385,96583,2729731,7158917,2423648,1462746,758,1974.75,734,225,96,286,32,19,0.01622016751205,0.761631565038114,0.0891463722890422,9.50922256787281,1004,1689,894,4248,1607,4128,943,5738,702.418367346939,1432.35714285714,757.066326530612,492.770408163265,416.019601644009,2263.42807461271,766.249762883339,257.455263989883,843,2222,766,240,482,1157,623,206,481,1157,610,206,107.915398030255,109.128902436242,44.6578910545986,846.650617856126,153.104274911286,454.474758204193,45.7702709266893,809.347070483042,954,2554.25,798,277,233.202919262008,233.812095809839,233.278645661416,242.449259133165,726.685426879059,727.11632631083,726.697784084157,724.492979642399,0,0,0,0,233.193171040152,726.672462851723,0,246,247,257,248,700,709,726,708,0,0,0,0,28
"1703",95,29,NA,"-Treatment",0,0,74064,198524,105627,78751,830083,3750179,1189627,606733,516,2064.25,741,223,23.5,354,31,16,0.0961774211286393,0.0312778317217249,0.112700762117613,5.85661317064773,655,1789,923,4478,663,3667,925,4478,532.834532374101,1428.23021582734,759.906474820144,566.553956834532,91.6651524983777,2433.79948085659,771.983776768332,188.726800778715,538.5,2541,771,236,432,1100,649,205,424,1100,633,203,35.8880347432256,126.433098101869,46.6323277014314,969.415971719752,34.6789410791801,533.97021832265,45.154810457748,599.340365274894,562,2838.75,803,259,294.449111715334,294.565686837836,294.448622131139,288.752551781426,732.157510754949,732.139982162307,732.105277536572,731.299645807958,0,0,0,0,294.545100584036,732.163530175211,0,278,305,277,275,718,732,731,717,0,0,0,0,29
"1704",95,30,NA,"-Treatment",0,0,94019,207840,112005,31692,1694287,4118658,1608476,471337,696.5,1804.5,735,215,110,158,31,6,0.479060201990289,0.24816939960788,0.0198731822835835,0.160833010937377,927,1717,875,241,1338,2661,936,555,635.263513513514,1404.32432432432,756.790540540541,214.135135135135,360.572449952336,1963.28122020972,766.67111534795,19.6601525262155,805,2012,767,220,485,1241,661,202,485,1241,633,202,87.8793984318071,80.0630846048,45.5800829811956,5.71348410844155,144.892461170041,262.21993919418,45.1086659030918,21.4611703894683,916,2147.5,798,227,474.199355245009,473.934990691834,474.180001442359,474.327833376119,742.420964688981,742.811662107268,742.88366503448,742.889102701464,0,0,0,0,474.167302192564,742.898951382269,0,487,478,455,484,730,732,748,750,0,0,0,0,30
"1705",95,31,NA,"-Treatment",0,0,94410,259321,130660,37857,1220869,7674876,1717825,496508,520,2547,737,213,25,850,33,5,0.062493234114204,1.67793809685815,0.313517078656846,0.0803061177709778,677,1977,861,448,827,7082,931,472,539.485714285714,1481.83428571429,746.628571428571,216.325714285714,99.9843189964158,3438.70161290323,769.634856630824,17.4498207885305,544,3299,769,217,454,1100,600,202,429,1100,600,202,37.5391387591073,160.871380643681,47.6365320281973,25.0880090066623,41.105317849882,1236.52324134135,47.5809224299038,19.909229275945,570,4284,803,224,748.668720395063,747.564172810495,748.54372535037,748.576427771556,754.524663989339,753.220479331956,754.227896904516,754.460719666148,0,0,0,0,748.607078853047,754.534946236559,0,749,741,739,750,786,743,749,771,0,0,0,0,31
"1706",95,32,NA,"-Treatment",0,0,93550,206373,109066,33829,1595603,3698960,1574993,509762,639,1547,689,217,80,131,28,7,0.449959116979025,0.324117014392704,0.0388568247011128,0.466476857257347,848,1651,811,388,1188,2681,871,680,611.437908496732,1348.8431372549,712.849673202614,221.104575163399,279.595173041894,1684.54735883424,717.209927140255,27.132058287796,711,1691,716,223,479,1201,605,204,462,1201,603,203,74.5097993349385,75.6064905094205,39.6070191247144,20.2823737503832,119.579220353164,201.912930605862,42.5194385182502,35.1765628676339,800,1812,744,233,1042.79215631959,1042.87252363036,1042.64801811818,1042.40313126518,771.16594541374,771.344624852606,771.569622849117,771.218945311734,0,0,0,0,1042.67258652095,771.599726775956,0,1031,1047,1037,1043,773,758,767,757,0,0,0,0,32
"1707",95,35,NA,"-Treatment",0,0,126778,245068,131795,37695,2057561,5024575,1708674,530551,814,1920,732,220,103,312.5,30,10.5,0.657692875632963,0.595707483999079,0.0580888521805245,0.178877460336379,1115,1786,918,278,1677,3479,951,440,732.820809248555,1416.57803468208,761.820809248555,217.890173410405,472.78587393831,2246.25882878856,763.823871256147,32.1707644166294,911,2287.5,764,228.5,514,1186,647,206,514,1186,614,203,143.639671309536,95.3256722765775,46.532569555129,10.3239195000136,160.415615253544,452.404869457509,44.8097383749307,28.7481531776874,1021,2557,793,244,632.640800442854,632.314490034689,632.820457266863,632.716888668573,777.500576167608,777.898802578608,778.085024410742,778.022759357724,0,0,0,0,632.868573983013,778.117568171658,0,658,615,635,613,782,767,775,780,0,0,0,0,35
"1708",95,36,NA,"-Treatment",0,0,96720,265219,137653,38905,1476658,7515492,2114285,613410,513,2388.75,739,214,23,382,31,5,0.0469466283486967,0.765553984029378,0.0584802466917687,0.0822440118006424,611,1786,856,264,666,4305,952,586,531.428571428571,1457.24725274725,756.335164835165,213.763736263736,90.5529668729523,2736.00218420095,769.670549690572,18.3017837641063,537,2795,769,218,459,1158,670,205,420,1158,643,204,31.9632834884931,121.788816355016,40.3242731514483,7.01209342295162,34.4814044487131,617.792806645406,44.7511456128462,23.6463510235897,560,3164,800,224,343.507107265189,343.090095023842,343.524409906895,343.57917868962,783.032639920686,782.441541004694,783.001361689649,782.978257609103,0,0,0,0,343.548598471059,783.054605023662,0,360,322,358,349,767,776,798,784,0,0,0,0,36
